01ke4644.copc.laz,Qma8noDqgtAg2c5SC8QrHHDpsFi8y5aHdqU7hfAMmVPtaa,187043044,178.38 MiB
01ke3534.copc.laz,QmTuENgrPEUyd2Xo9rzzWDENCw3Er7gVfSYvuSsgMRgCYK,267086724,254.71 MiB
01ke3541.copc.laz,Qmf2SWht75bEUq1tWEaPnrKd1gM6zanuXbwnGm7aX8FCWq,284941869,271.74 MiB
01ke3542.copc.laz,QmP8AMnCn4assVuVfUywzYwQHfdGEUrzZJSB5hxkVR4PQH,254344659,242.56 MiB
01ke3543.copc.laz,QmTGR54oG5yGsJxg1Zv6j9rao95bsHRqk6hssBNdCKzLm9,273017047,260.37 MiB
01ke3544.copc.laz,QmZ78Pwe7UU79skoLHbrcnJsmgpZNB11C5RU44kCLXqaxX,253104819,241.38 MiB
01ke3611.copc.laz,QmTdNT4CCLZPLBBkeBE4NuLXiDbJw43riMot6ViPAqe9qj,278030406,265.15 MiB
01ke3612.copc.laz,QmbEaUYNzmdQBXM5btzz8cyCnCmXPxe4LffhdZmGZfxAEc,261436842,249.33 MiB
01ke3613.copc.laz,QmenzACVPLwoANC9YHW3KPEe1dX3u5ZSubePoHbYcSaVoX,263112834,250.92 MiB
01ke3614.copc.laz,QmaLSZhtNgwKmNLKHQ7kyXzPdR69wq3tx7am8HV4xtBUVU,267867627,255.46 MiB
01ke3621.copc.laz,QmP3dWo2WwPqkt5uG8rBgVihqm3AXnRaesRkq7DxVGozBJ,179355382,171.05 MiB
01ke3622.copc.laz,QmSsknfpdL65fJKKoUeKjb4VqpGev4R6MN98FVVyEE5PFt,62277684,59.39 MiB
01ke3623.copc.laz,QmShaG7mBKcdtRgt18sSmQRFpEHPjHme7T5KsTo8WSQy5Y,151169306,144.17 MiB
01ke3624.copc.laz,QmcbiFNhFfrwPpd4yJYbgxg55hzW9vU62q8auaP7dkPchs,92928686,88.62 MiB
01ke3631.copc.laz,QmW6Yey13LyiWYcu325pMpowx2teAPoov5NcaWhnCPQcM7,266903370,254.54 MiB
01ke3632.copc.laz,QmUV81f2cbNYXKoigqyFYZuSxBeG4RPJKgf7LAhPbq5E67,272456750,259.84 MiB
01ke3633.copc.laz,Qmae2wa9TQQZnWS6QaGiGX7djvd5j6u5MySzExEyDfE77g,244180915,232.87 MiB
01ke3634.copc.laz,QmeyFtx1EVHFjz2d8evtztNgG96jCMzXsVAEH5ef9PXS5B,241351737,230.17 MiB
01ke3641.copc.laz,QmQnd7XgwYTggENWFzztiMHNj97VihcyizXWv8jvedzY9N,211803855,201.99 MiB
01ke3642.copc.laz,QmRX75zPJG4QMVv79mUHKrY6hK62yYYGr8Uzoq46ALZRJm,200368898,191.09 MiB
01ke3643.copc.laz,QmUcekPQZKZC8bRphu8kQiXK1wShsu9VP1rfvUeDnxDQTG,216653319,206.62 MiB
01ke3644.copc.laz,QmdgV2V7xJKKGyiy6xQkmbB74HBVXBzfu1YHoLpkzh8HYS,282262725,269.19 MiB
01ke3711.copc.laz,QmTNwKL4HkpJMPUnJa7UFMuuAnqTUqqBDpEGVMdYbbnZ4S,115138748,109.80 MiB
01ke3712.copc.laz,QmcoC5QUcAYfh5jXxhtYPpaZwgC1HJdQimBScxNUSRniYT,69543,67.91 KiB
01ke3713.copc.laz,Qmcz9YqERsobf1CydToNjyWrFSHddd6umHWrcGa8gdMJf2,71421893,68.11 MiB
01ke3731.copc.laz,QmeFVrM7573CWQMkdWSWUTy7KPde5PPwAxg2Rt4kbimXT9,106082721,101.17 MiB
01ke3733.copc.laz,QmNPq9Ro3s5cpUBXPWoFgUcn428L6GNX5bJxsxx5qeY8bD,172586008,164.59 MiB
01ke3734.copc.laz,QmaBYHEdGfqdiY92TCB5KG7TZUUg5Ny7GhV2SrTZdxeoS3,6882691,6.56 MiB
01ke4211.copc.laz,QmT4UD9H5wghMnwHQUFDhWBJtHvV925wvgGZJomNpkR4N6,6165857,5.88 MiB
01ke4212.copc.laz,QmSY4ob4DJL51orm8NKWJ3nY9GsFrA8sSaTXCvn1w1S7BY,97951527,93.41 MiB
01ke4213.copc.laz,QmRBgZPgFw4ZofWYVCJwS4jh5vXiLQaFb77n4jvyREz8us,65378898,62.35 MiB
01ke4214.copc.laz,QmNow4tx54qXG8smQ3PdLJMxuzRpkJ3z65QwftMSg83fo7,88103643,84.02 MiB
01ke4221.copc.laz,QmYzwu1uZQNyXCMeWNZEkjgFgLMwypYdoGtkdRkBi8h2VC,1827167,1.74 MiB
01ke4244.copc.laz,QmTvxKrGiYFwaXj6i9skGy4V6Ke9JjEKUeZ11wobWrFR8v,1219205,1.16 MiB
01ke4322.copc.laz,QmXDGFvoYtM3iEvG6giU4bYBfD4pFucSxVwpzbbc4egVZE,1365043,1.30 MiB
01ke4333.copc.laz,QmeiRiSJFMvetonNGGs4sBhGzMzqHL5Sk1TaHUey6kvXK8,14770108,14.09 MiB
01ke4411.copc.laz,QmYJVyQVjYDvAd9N4ZBFPDaGGeqyCBYyorTSZ8jERzVCQx,206745189,197.17 MiB
01ke4412.copc.laz,QmaGpYhNyuSA8PUPScHP3mtq2bwKeUoBchpda48YEGUU4Q,271989595,259.39 MiB
01ke4413.copc.laz,QmXdQdkGf6fjg4cpYoWchBUNgCLUmZHFzfniytWkRv2Zyb,57776565,55.10 MiB
01ke4414.copc.laz,QmQXKiNppKj7kukh6UginawwQzroakB5HdUm7mxhY1iGZ7,216383403,206.36 MiB
01ke4421.copc.laz,QmSasHHwio1tvrQJsgt1er2E935cbArc5hGXXSFUtYHzx9,235390123,224.49 MiB
01ke4422.copc.laz,QmRZZJCDEWc5jCD9sZv8VVdeiMAj5euw2yA81zZahc7j8A,237318263,226.32 MiB
01ke4423.copc.laz,QmU5e22RPyzXdAKx5NA7cJ77pkiEs98dMzkfbeBRcEfbxc,223953454,213.58 MiB
01ke4424.copc.laz,Qmdbef8Km2kEpaNPCHbXyzjGEhMzWgUeTbkwdZYiJDP9Ty,222782631,212.46 MiB
01ke4431.copc.laz,QmcnZfWHutpETTBvBSbwHfBMJ4VrSPwLZRbeHqEk7DaxZK,53750896,51.26 MiB
01ke4432.copc.laz,QmeDttHffgU4nNgNN8nJd8DghX9y41pup11SMDLRxsxMdo,255637243,243.79 MiB
01ke4433.copc.laz,QmSTRE5cP4SSbaFqCrCeLB9ujap7GgZrqNtVaT2YjoRY9U,86826499,82.80 MiB
01ke4434.copc.laz,QmbETFe2EzsnDpGnShA3bWrjELu5ubrGUact5k6FgRwrYB,267452871,255.06 MiB
01ke4441.copc.laz,Qmb91aqrQgkaVgLaLLpPN4ah7f4pQSVS466w2GmRy2hLWp,243253148,231.98 MiB
01ke4442.copc.laz,QmegZqRUkowx7Bkk7Cr9XKn54csCPs9ebmGTCysDzm4oK2,233976615,223.14 MiB
01ke4443.copc.laz,QmZj1EPdrzV2htUtySKXbjAstTQfGt96uBRSdoE1THWEZX,284031694,270.87 MiB
01ke4444.copc.laz,Qme8Vs1fpTxeYNcS55UrZKFKfzF6hsubX13FvWDdwWJ9U8,267286911,254.90 MiB
01ke4511.copc.laz,QmfMD1quRKamgkLtb2ufymnHGBiJxNRm88TUFxZM3cRvk1,217374293,207.30 MiB
01ke4512.copc.laz,QmVLKytvjCXS6rhx7p2zGeEh3wUViNquDexxapQ9Ahk7jP,269426533,256.95 MiB
01ke4513.copc.laz,QmQ2Froq6zHtSZ3GQuPYMuxyENB1QdDL1bbrwGdZfbrfpA,167576357,159.81 MiB
01ke4514.copc.laz,QmP9go7Xf8sgMUWtTg53ebXYKfmhBQtmtesJn9SD7Fra8n,238135566,227.10 MiB
01ke4521.copc.laz,QmUW4ErCaCf28U82GtaWvBnNVzGDMCgy7m8a5gXnk825pJ,248641432,237.12 MiB
01ke4522.copc.laz,QmcptV3KX3cwfJKu1v4eWWGXEMrnabN4jaDXaHz9ci1VNo,260496434,248.43 MiB
01ke4523.copc.laz,QmTpxC99CxMsEY2fSgkwSmRrDNeKvg7wTuP7Gd1LuxPTHM,268072772,255.65 MiB
01ke4524.copc.laz,QmcWHagWdzBgQkpvNKaUf7qpdQvZbEmhpcMKEqKTgRgVfA,280903396,267.89 MiB
01ke4531.copc.laz,QmZjBozFC6tLAvGdcw48tD3V5V4P1H7YeB6rGbiCf8txdW,239287763,228.20 MiB
01ke4532.copc.laz,QmPf3fRZSryBboTMgaDJcBqdv5SisfNJKmKJxMiwoCc7T9,245424393,234.05 MiB
01ke4533.copc.laz,QmYuud6731C81LeCp7CPt78S72pidoztzzuba2ivyAijVS,241118336,229.95 MiB
01ke4534.copc.laz,Qmck7nrxhDSrjgdg7crj8FWcJEEMyXmuoCeG7WuCpfkiZS,242677927,231.44 MiB
01ke4541.copc.laz,QmWnRqqnpmfxgV9Z7SqWgCVXXv5WgyxFL2rxQU9NZFZf5u,254983635,243.17 MiB
01ke4542.copc.laz,QmTb3u4pTJtjid8vq1Heq1zCsGRudeeAsLpHp1GVsqGg1Y,262483294,250.32 MiB
01ke4543.copc.laz,QmVAjyCv4tuiJLeMBgZtyZ5kYXoBVZQ9yjaUqBjtDKzzg5,244073648,232.77 MiB
01ke4544.copc.laz,QmR1wB328W6ucwXAY6mUMb7XkT6r3yctTmQrRtMEnDDpjG,260108473,248.06 MiB
01ke4611.copc.laz,QmeeDqrGSyns9Z3RzgobVMjL3SemPzF3VF5L38g64HQJLs,249270001,237.72 MiB
01ke4612.copc.laz,QmQLXFHNh8R6SF7g2aGHJD7YYsMQtTGUyvTsRfNuo4Haf3,252266092,240.58 MiB
01ke4613.copc.laz,QmZjx4LAhFeEspDXHSuZLGk2yiN7tEkFhEJ5xb1WeTbSku,258140487,246.18 MiB
01ke4614.copc.laz,QmThxS5NNSKgf1HoZ6VYf52SevkWLqRuFytYVgkKczX7hu,264373215,252.13 MiB
01ke4621.copc.laz,QmYC8SHQ5vAsmz8joaRgWPuYZ5hf5WXnWhpZGvN7nogJRs,240820218,229.66 MiB
01ke4622.copc.laz,QmPPzDFhDkA4cj7pFUUjmRykDUrPtGac2Fvo8mZQPkSttJ,178710524,170.43 MiB
01ke4623.copc.laz,QmdeqZ6tboA66SdbuP9JrgYipG1gdgcyVsBJBWhSvPMf6E,255938478,244.08 MiB
01ke4624.copc.laz,QmTpPuqExvUu8Cszf33r7bBXUSScH79wRENKh1b9cMV11Y,79720644,76.03 MiB
01ke4631.copc.laz,QmYH1zH4yCiLNnheysQssks5TLTBXYs93uQSPksnnHdDbd,247920585,236.44 MiB
01ke4632.copc.laz,QmYzTh6KCCmcwtTdXfibcocCzdYKXHqC4tt4LL5a9thyyc,261058514,248.96 MiB
01ke4633.copc.laz,QmWPc8R8pnRgTeePwZAWP8aTKCaKm91PsTfkwk4p7SNoTs,257889170,245.94 MiB
01ke4634.copc.laz,QmXqLkAgoxBfLanpnnLqqFkW7VvZr37qByTnQpmQ23ktbm,235392657,224.49 MiB
01ke4641.copc.laz,QmaLD3TzLNS9VVkSfg8eMYZqv5FQWe4TnL7qfwLr91aVRb,244021928,232.72 MiB
01ke4642.copc.laz,Qmf8CDHKWCBvJnvuHgyGq2hxgV8P8WzZu8BaV9spNdALyo,41677156,39.75 MiB
01ke4643.copc.laz,QmaYJgpgwdvBZiyywp266TGzUs9mKzbG6T9n17ooC1MoV8,230161797,219.50 MiB
01ke4711.copc.laz,QmVm5Jo2bdA5cMQ6MCzGVTYjevhvbJeBmj3wYmjiVc3oT8,200481368,191.19 MiB
01ke4712.copc.laz,QmXiS5jnYQhEHZYPpLCmQxuwMbhFgk8LvHU6a2HcJq7n3h,2278,2.22 KiB
01ke4713.copc.laz,QmfL9q3uarPs55TA5XBg5uNY1dL6YYkKmbAPAPA5w7cTH1,64928612,61.92 MiB
01ke4714.copc.laz,QmZPjU9dw5DCQXkV44i2JTKPJHeBgpY2nVGdH8dF2A4PZj,1940134,1.85 MiB
01ke5321.copc.laz,QmTCP7UhMSrQqoNZmZpm2VJVZaHdcx8tNuQWZhsMkfbXhF,810672,791.67 KiB
01ke5411.copc.laz,QmPZPaBRpvVMxAHsEbMvmZmnGS7fPXczDg5XmZ2ifvpGTe,3900746,3.72 MiB
01ke5412.copc.laz,QmapxxnGv7eFbTGRm1bCdYCCNwYidjLcSLz5LmXLWAZ9Fo,330261931,314.96 MiB
01ke5414.copc.laz,QmcazH9SuFb3VHUhKPEHH395KVaQ6vx6VT3dD3TWKR1Gvk,294431977,280.79 MiB
01ke5421.copc.laz,QmVVWYnG9iM4qFjL59m32EkhuJpN25aRagmimQnFoDWks3,307917423,293.65 MiB
01ke5422.copc.laz,QmPeeg4Ph6Hv2J5h6Cs3fHXtDg6KeNZQA1kcC3VH1HkAra,239082149,228.01 MiB
01ke5423.copc.laz,QmWXrG94VYPT9FRWsfNd6iZoTin8x63nffHDXDn2BaUr6X,415084947,395.86 MiB
01ke5424.copc.laz,QmTiMUxtNdkMciKrSAmvBudManzNJUe5NWLStrFK4EHekg,303696780,289.63 MiB
01ke5432.copc.laz,QmZLAFu7GTsMmv5zxwK9WYxtsF5EEA6THeKgsbHeWCFy2Y,68201105,65.04 MiB
01ke5434.copc.laz,QmT7TnE2k5nxAF6hqKdq96fbSM5DjKAEBiP8DKZnffENFu,2014614,1.92 MiB
01ke5441.copc.laz,QmZZ5W8hK96aomiBUCTsxuABJMH18791MUXZb3mwpy4XbA,435565379,415.39 MiB
01ke5442.copc.laz,QmNg7kuD55JdCyywd2ynjXL2Mi17YyF7RyrjoEFuChehpw,365159197,348.24 MiB
01ke5443.copc.laz,QmcmxaHAxX8Pgc9FCBQnF4nUG9tZi47ecLj5Wfp7ws3TeH,151890762,144.85 MiB
01ke5444.copc.laz,QmSneKxQYanKzytKPWMJgGDt9L6PLH6qXSHdvwYJ5j3oDF,397386827,378.98 MiB
01ke5511.copc.laz,QmTC86PdL1djP2iDn9S8Jw6rravUVASw2CiVb3RpETJDo3,234835451,223.96 MiB
01ke5512.copc.laz,QmakUkcceENdgKXAvRYUsjzQb6VrVYBWHzztyUDqT6SRYw,249387932,237.83 MiB
01ke5513.copc.laz,QmTVbdb2pQ7YGS9V15kYz9X23E1rxLJyEiAU3XkVTQmGWe,256813081,244.92 MiB
01ke5514.copc.laz,QmYyp916UD27ShhEGHCsR9aKtuzbNF8xfGyM1KMFdB36tL,239117868,228.04 MiB
01ke6932.copc.laz,QmYUQ4DwuuRwxvYyddts96idrXQqov22tfYejb8iGPbwbg,219938817,209.75 MiB
01ke6933.copc.laz,QmZ8tZeSmGWzSDXWfcWcTi8vJP7tVMVz9rUZjZKX3Rc45Y,239810960,228.70 MiB
01ke6934.copc.laz,QmZytQ6LUunQfp9mJbAhsaGyCFybwy2WSHVBaW5Gc3WLAy,258431586,246.46 MiB
01ke6941.copc.laz,QmQFL49cGAMkbmu9T837zkKwFudhqXsTgU6EirCT3LmoJv,244796139,233.46 MiB
01ke6942.copc.laz,QmewW1evHUpSQks7c3ahYQmHJgGHeeddkjb39Qmz3YwVM4,265790493,253.48 MiB
01ke6943.copc.laz,QmaKhKJXNaVEVSW4Wii9RTUScxD6zNRRZuK5baQNvKdEPN,289823191,276.40 MiB
01ke6944.copc.laz,QmYdNWVWDpc7fAxThoPtGka3MB8QsqXes4eKGj6rFhjmPM,273642249,260.97 MiB
01ke7811.copc.laz,QmRFsbDM7WzBPCjSUJqJMEkgzBSsyN4rfbgTfKrLTp6B5b,209925375,200.20 MiB
01ke7812.copc.laz,QmPW7uDdHpQTtnE6hsLSbRJutzCuL8MDSpPa4M7Sr4QdCh,210700664,200.94 MiB
01ke7814.copc.laz,QmauABFtxyyFguJukkA1LJgswgripouxejmbgNZ28nwCwX,211511777,201.71 MiB
01ke7821.copc.laz,Qma3oxQmketmQp3N3QPUZJ1uDCB7vAiS1LbHVa4MGbR6Fc,239243236,228.16 MiB
01ke7822.copc.laz,QmS2PPmrCPBR7MME91YbNZsMhuCGDd8HxJNeRLRE1haKsc,219724162,209.55 MiB
01ke7823.copc.laz,Qmb1QetGEd6ARjXwDUCJ9g5ypKKQsRTJeLDkd8AMNfKE25,193671426,184.70 MiB
01ke7841.copc.laz,Qmd6BcRLvmCFvzTKNbhi4vAM5TmmECDodPY9iRFaqTc9mp,217102631,207.05 MiB
01ke7911.copc.laz,QmX6w9jo51izaUwgCnJwF64ziMo5hETBH8HikaMujjkg3H,260960091,248.87 MiB
01ke7912.copc.laz,QmadgudyBsp2ZfHecgYUdiE9ixnHSRmkh3oCuRk31eUror,262975738,250.79 MiB
01ke7921.copc.laz,QmPYPWcU5UWE9Pi5rECA85EDyVjtoVkm4cLPx2uexJDFXu,274012455,261.32 MiB
01ke5521.copc.laz,QmSb9jUUXJPggkfx1gH3Q7UcYqFywCChAsi6jKaLkbgmyH,223374927,213.03 MiB
01ke5522.copc.laz,QmVgppprYzMmuQe4jCFLrTpSrrmQFoVhm3qEoGPSzuHi81,261085249,248.99 MiB
01ke5523.copc.laz,Qmdky6zsr83jXY4Jsxfhjs5HokYZJnvzBfDV2HwvvMAPUq,239327799,228.24 MiB
01ke5524.copc.laz,QmUGmvJD6594SAktM3NDmUS9gvZMcJpgARWdk7WfQZ55dG,246335605,234.92 MiB
01ke5531.copc.laz,Qmd9uYi2Hp7DRvwvcFGyJU6tnQMQUgppHStqhtu3xbFSAi,284287533,271.12 MiB
01ke5532.copc.laz,QmdeY46dRDuDNFqdstMvAzaLADemv1JXy4pjAs9dWvG1EW,244685280,233.35 MiB
01ke5533.copc.laz,Qmb4nqPpfGtu32fcjiUNWSDEKiH55UoUPBNovwTwbG47US,322919564,307.96 MiB
01ke5534.copc.laz,QmYD79mgKuXoEennUx1VCEh4rbYYv8gHhDMVeFft9SxTpb,255469907,243.64 MiB
01ke5541.copc.laz,QmNX6NwFbk2HawR192yn3i9Mem1aRP4xVvETLPKHDuN8ri,239084466,228.01 MiB
01ke5542.copc.laz,QmPtC83J1JUpmVJQkNQpuZxqumSARtyjRnupF9GuWww5Tc,254129367,242.36 MiB
01ke5543.copc.laz,QmfLS6RU2yU7dya5u1f1RVQMA4Bu9BcxcQAgFkd8hUcr95,245850200,234.46 MiB
01ke5544.copc.laz,QmVz3Ajxbn4dXte4QB8mufAGkVpt4g2bgwjxCEp73bsiWA,236238872,225.29 MiB
01ke5611.copc.laz,QmckcRk378HrWnHtghaFwSyRQuk6L9LqKCtfWLyLxJUa6s,266359601,254.02 MiB
01ke5612.copc.laz,QmQQN7c49nJV1rtPJnGCpLwuDfmYXNHf6VLnTjAAF2vjNA,247341812,235.88 MiB
01ke5613.copc.laz,QmRDUKD3iZ9vZPRnEXF7gamyY1CgKEUZJbRiJxUiw3xUdp,251778100,240.11 MiB
01ke5614.copc.laz,QmcN7HrCpwEWwFdZR6j8wScmF4r99cRJ1mKJLNFe4UTAtn,244905063,233.56 MiB
01ke5621.copc.laz,QmVPMz8nei2YgMMXfNL97TjdnirDNWuF2BPtajDz4my7Vd,222593471,212.28 MiB
01ke5623.copc.laz,QmQnGDJEGkY5gqjR5DNyXFCxEXKxtJsCxjgNhxBc6Q31Nx,215188694,205.22 MiB
01ke5631.copc.laz,QmTfPSjkLqfUAVPmBp8oGSChAQjwovkKGnGnA5nJzp8BC9,261128542,249.03 MiB
01ke5632.copc.laz,QmYg6g3DULoyPnQwAn73NjdKRWXxK9XAHfsSsihjoojS8J,226094581,215.62 MiB
01ke5633.copc.laz,QmdrkyYhWLUsSteUqPxvLcDv9HkKoFccmwBUAHs4EYPQ1F,236352707,225.40 MiB
01ke5634.copc.laz,QmdmhjXe5U6oM6xwa9H4SqVgY8duV1b2N3gFSFX33HGcDC,242925011,231.67 MiB
01ke5641.copc.laz,QmSiWkh6rKdhJKdc1ftFeDu9G6BJXM2Nbtq11Ua1V988hH,228812745,218.21 MiB
01ke5642.copc.laz,QmPzfD7DfRE1v54RhPs66xQ8W6q6DSpKR21VoL8K9EsdnA,263666658,251.45 MiB
01ke5643.copc.laz,QmVJ4o2v2pKxSgPQzFLBHiaPHsEDZn51AWgzYwBpjavfue,238916747,227.85 MiB
01ke5644.copc.laz,QmNMt54hX5nYBCTriAXhtyzN93CHT6XNz4BXt3AW1i2BwT,197201267,188.07 MiB
01ke6421.copc.laz,QmeYsRHDRqFN44uYpyGaDTbDchdWqsrnLh4FvtRUXVgKfk,66043339,62.98 MiB
01ke6422.copc.laz,QmYctTaGtPWxkg6GXf8CZuuMsfTvgjW1BwvyGkX16DGtwo,257626345,245.69 MiB
01ke6511.copc.laz,QmfE1t3Nq7VE7LFWptXqneEz8xhhuhTDnhwYPRhRJqNsyF,260502407,248.43 MiB
01ke6512.copc.laz,QmQsEmKx3JHxGXt5fbpsRxXymyKtXRXpijo7y4tCht5daM,318380667,303.63 MiB
01ke6513.copc.laz,QmRM3QkbpMpyoyb23fNDx3VVFsEAkLyyoZ94ffAxkvEmS1,158127374,150.80 MiB
01ke6514.copc.laz,QmdfkH5xovS2b9s7jPxfCvWER5y6sMN51GfrAMtEmrK2YR,319170409,304.38 MiB
01ke6521.copc.laz,QmbXLGFg4mo4YhouFBJ3KXPQGv3MVd3zzrEasPozQ7DqA5,271449581,258.87 MiB
01ke6522.copc.laz,QmeUNeTe3vxy6Mk6taEVf9hGwGbe2LXVBgmccWhhRasb2f,257906113,245.96 MiB
01ke6523.copc.laz,QmXzzwQPPmqMKx8y4s6fN2KqopX6sd2PKAKkiAE5AmQWL9,261014813,248.92 MiB
01ke6524.copc.laz,QmUGboTdzD4yvDuypPp95cwvQcPGqMxdnRzJwY5NvH2Gz3,210872201,201.10 MiB
01ke6531.copc.laz,QmbTNBU7w8m62Eu9bgKWNjMemrimsgWJgDpXraDJ4133B5,36441213,34.75 MiB
01ke6532.copc.laz,QmTNQjuZHtN9qu4YpDU2vsUUZTzNcXuLqWUCaWfBLGCqSd,229382275,218.76 MiB
01ke6534.copc.laz,QmSuczQoNXCij5FSTHV53mY3PUQqDio9EFS26pNL1Vgcya,57130452,54.48 MiB
01ke6541.copc.laz,QmPXoLEEq6Uy6h1Hts6pNsTy8sGsbSdhuoymC1WHTKg6DP,225381741,214.94 MiB
01ke6542.copc.laz,QmShwEhUTzEunQGqwSTQKhXPcoopGmjVixxGQv1TM5TXaa,87009978,82.98 MiB
01ke6543.copc.laz,QmTDPhX3q9ymMkdi4AXn9QvBvNCE4VEzCRDBiwXu5D7wBD,154608905,147.45 MiB
01ke6544.copc.laz,QmR5ymRXBfGWPfdrtgCAawvas5PphKCJFHJwctTHBaexuN,882118,861.44 KiB
01ke6611.copc.laz,QmVS5ktCNuBU3c5ar7NEL3VeVdiijxdq8XCr9khvUDbhtK,218775991,208.64 MiB
